species,replicate,dose,time,rawod,OD_minimum_of_each_well,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
KT2440,2,70,12.25,0.040769617,0.038910416,0.03,5.854092047,0.0051246204807069715
KT2440,2,70,12.5,0.041035217,0.038910416,0.03,5.7619288090000005,0.005206589840738867
KT2440,2,70,12.75,0.040504017,0.038910416,0.03,5.730587996000001,0.005235064887048285
KT2440,2,70,13.0,0.040902417,0.038910416,0.03,5.442146275,0.005512530991276967
KT2440,2,70,13.25,0.041035217,0.038910416,0.03,5.5000470990000006,0.005454498745193381
KT2440,2,70,13.5,0.040902417,0.038910416,0.03,5.515319106000001,0.005439395150747239
KT2440,2,70,13.75,0.041035217,0.038910416,0.03,5.557815123,0.005397804593364484
KT2440,2,70,14.0,0.040769617,0.038910416,0.03,5.592210338,0.005364605082206047
KT2440,2,70,14.25,0.041035217,0.038910416,0.03,5.630987954,0.005327661903217064
KT2440,2,70,14.5,0.040902417,0.038910416,0.03,5.665515968,0.005295192912604284
KT2440,2,70,14.75,0.040636817,0.038910416,0.03,5.703762384,0.005259686147542713
KT2440,2,70,15.0,0.041168017,0.038910416,0.03,5.735103197,0.005230943362221072
KT2440,2,70,15.25,0.07131363,0.038910416,0.032403214,5.487962294,0.0059044162959039454
KT2440,2,70,15.5,0.040504017,0.038910416,0.03,5.695927181,0.005266921266141095
KT2440,2,70,15.75,0.041035217,0.038910416,0.03,5.673351172,0.005287879965559092
KT2440,2,70,16.0,0.044886419,0.038910416,0.03,5.66949997,0.005291471939102946
KT2440,2,70,16.25,0.041035217,0.038910416,0.03,5.66949997,0.005291471939102946
KT2440,2,70,16.5,0.041035217,0.038910416,0.03,5.677202373,0.005284292866267355
KT2440,2,70,16.75,0.041168017,0.038910416,0.03,5.688888778,0.005273437602790834
KT2440,2,70,17.0,0.041300817,0.038910416,0.03,5.69287278,0.00526974713107852
KT2440,2,70,17.25,0.041300817,0.038910416,0.03,5.696723981,0.005266184582587731
KT2440,2,70,17.5,0.041300817,0.038910416,0.03,5.7044263850000005,0.005259073914756111
KT2440,2,70,17.75,0.045152019,0.038910416,0.03,5.712128788,0.0052519824243150446
KT2440,2,70,18.0,0.041300817,0.038910416,0.03,5.715979989,0.0052484438465027665
KT2440,2,70,18.25,0.041035217,0.038910416,0.03,5.727267994,0.0052380995670935245
KT2440,2,70,18.5,0.040769617,0.038910416,0.03,5.730853596,0.005234822264686588
KT2440,2,70,18.75,0.041035217,0.038910416,0.03,5.742672801,0.005224048285456199
KT2440,2,70,19.0,0.045019219,0.038910416,0.03,5.746656802,0.005220426594739248
KT2440,2,70,19.25,0.04887042,0.038910416,0.03,5.746656802,0.005220426594739248
KT2440,2,70,19.5,0.045019219,0.038910416,0.03,5.754359206,0.005213438877559011
KT2440,2,70,19.75,0.044886419,0.038910416,0.03,5.754226405,0.005213559197798022
KT2440,2,70,20.0,0.04887042,0.038910416,0.03,5.762061609,0.005206469842866965
KT2440,2,70,20.25,0.041035217,0.038910416,0.03,5.7619288090000005,0.005206589840738867
KT2440,2,70,20.5,0.045019219,0.038910416,0.03,5.769764012,0.0051995194149372075
KT2440,2,70,20.75,0.044886419,0.038910416,0.03,5.769631212,0.005199639092634609
KT2440,2,70,21.0,0.044886419,0.038910416,0.03,5.777333615,0.005192706878153859
KT2440,2,70,21.25,0.040902417,0.038910416,0.03,5.781052017,0.005189366902733405
KT2440,2,70,21.5,0.045152019,0.038910416,0.03,5.793004022,0.0051786603092401585
KT2440,2,70,21.75,0.045019219,0.038910416,0.03,5.7928712220000005,0.005178779028621741
KT2440,2,70,22.0,0.044886419,0.038910416,0.03,5.796589623,0.005175456941261546
KT2440,2,70,22.25,0.045019219,0.038910416,0.03,5.796722423,0.005175338374141776
KT2440,2,70,22.5,0.045152019,0.038910416,0.03,5.796855223000001,0.005175219812454508
KT2440,2,70,22.75,0.045284819,0.038910416,0.03,5.793136822,0.005178541595301544
KT2440,2,70,23.0,0.049136021,0.038910416,0.03,5.800839225,0.005171665484316194
KT2440,2,70,23.25,0.045152019,0.038910416,0.03,5.793004022,0.0051786603092401585
KT2440,2,70,23.5,0.044886419,0.038910416,0.03,5.792738422,0.005178897753446668
KT2440,2,70,23.75,0.044753619,0.038910416,0.03,5.804159226,0.005168707272125411
KT2440,2,70,24.0,0.044886419,0.038910416,0.03,5.800440825,0.005172020697237266
KT2440,2,70,24.25,0.045019219,0.038910416,0.03,5.804424826,0.0051684707614128725
KT2440,2,70,24.5,0.044753619,0.038910416,0.03,5.8003080250000005,0.005172139112387914
KT2440,2,70,24.75,0.04887042,0.038910416,0.03,5.808276028,0.00516504378500243
KT2440,2,70,25.0,0.044886419,0.038910416,0.03,5.8081432280000005,0.005165161880887417
KT2440,2,70,25.25,0.044886419,0.038910416,0.03,5.800440825,0.005172020697237266
KT2440,2,70,25.5,0.044620819,0.038910416,0.03,5.800175225,0.005172257532960997
KT2440,2,70,25.75,0.044753619,0.038910416,0.03,5.796456823000001,0.005175575513814191
KT2440,2,70,26.0,0.045019219,0.038910416,0.03,5.796722423,0.005175338374141776
KT2440,2,70,26.25,0.041035217,0.038910416,0.03,5.796589623,0.005175456941261546
KT2440,2,70,26.5,0.045019219,0.038910416,0.03,5.804424826,0.0051684707614128725
KT2440,2,70,26.75,0.044886419,0.038910416,0.03,5.800440825,0.005172020697237266
KT2440,2,70,27.0,0.044620819,0.038910416,0.03,5.7924728210000005,0.005179135220322166
KT2440,2,70,27.25,0.044886419,0.038910416,0.03,5.792738422,0.005178897753446668
KT2440,2,70,27.5,0.044886419,0.038910416,0.03,5.7850360180000004,0.005185793123267638
KT2440,2,70,27.75,0.045019219,0.038910416,0.03,5.777466415,0.005192587519351248
KT2440,2,70,28.0,0.044886419,0.038910416,0.03,5.777333615,0.005192706878153859
KT2440,2,70,28.25,0.04860482,0.038910416,0.03,5.761796009,0.00520670984414228
KT2440,2,70,28.5,0.044355219,0.038910416,0.03,5.745992802,0.005221029860942036
KT2440,2,70,28.75,0.044620819,0.038910416,0.03,5.7462584020000005,0.005220788537730642
KT2440,2,70,29.0,0.044620819,0.038910416,0.03,5.734704797,0.005231306765030681
KT2440,2,70,29.25,0.044620819,0.038910416,0.03,5.730853596,0.005234822264686588
KT2440,2,70,29.5,0.044620819,0.038910416,0.03,5.703895184,0.005259563689766428
KT2440,2,70,29.75,0.044753619,0.038910416,0.03,5.69247438,0.0052701159456074705
KT2440,2,70,30.0,0.044620819,0.038910416,0.03,5.673085572000001,0.00528812753117414
KT2440,2,70,30.25,0.041168017,0.038910416,0.03,5.661930367,0.005298546265219372
KT2440,2,70,30.5,0.044753619,0.038910416,0.03,5.661664767,0.005298794830605341
KT2440,2,70,30.75,0.044886419,0.038910416,0.03,5.650243962,0.005309505253536165
KT2440,2,70,31.0,0.040902417,0.038910416,0.03,5.642408759,0.005316878177630802
KT2440,2,70,31.25,0.040902417,0.038910416,0.03,5.630855154,0.0053277875526044835
KT2440,2,70,31.5,0.041035217,0.038910416,0.03,5.607880744,0.005349614474611944
KT2440,2,70,31.75,0.041035217,0.038910416,0.03,5.5963271390000005,0.005360658741862016
KT2440,2,70,32.0,0.041035217,0.038910416,0.03,5.592475938000001,0.005364350304335632
KT2440,2,70,32.25,0.041035217,0.038910416,0.03,5.584773535,0.005371748704220286
KT2440,2,70,32.5,0.045019219,0.038910416,0.03,5.5810551330000004,0.005375327654911378
KT2440,2,70,32.75,0.044753619,0.038910416,0.03,5.569235928,0.005386735341767693
KT2440,2,70,33.0,0.040769617,0.038910416,0.03,5.553698322,0.005401805834710227
KT2440,2,70,33.25,0.041300817,0.038910416,0.03,5.5388247150000005,0.005416311499938845
KT2440,2,70,33.5,0.041168017,0.038910416,0.03,5.527138311,0.0054277635752835425
KT2440,2,70,33.75,0.045019219,0.038910416,0.03,5.500179899,0.005454367048149528
KT2440,2,70,34.0,0.041035217,0.038910416,0.03,5.457683881,0.005496837239774899
KT2440,2,70,34.25,0.041168017,0.038910416,0.03,5.419304665,0.0055357655371826185
KT2440,2,70,34.5,0.041168017,0.038910416,0.03,5.361536641,0.005595410795216461
KT2440,2,70,34.75,0.041168017,0.038910416,0.03,5.2960662140000005,0.005664581745729661
KT2440,2,70,35.0,0.041035217,0.038910416,0.03,5.257421398,0.005706219404709016
KT2440,2,70,35.25,0.040902417,0.038910416,0.03,5.195669372,0.0057740394648037275
KT2440,2,70,35.5,0.041168017,0.038910416,0.03,5.138166948,0.0058386580863584656
KT2440,2,70,35.75,0.041168017,0.038910416,0.03,5.068845319,0.005918507690015387
KT2440,2,70,36.0,0.041168017,0.038910416,0.03,4.984118884,0.00601911806243344
KT2440,2,70,36.25,0.041035217,0.038910416,0.03,4.895408446,0.006128191412610885
KT2440,2,70,36.5,0.041035217,0.038910416,0.03,4.868450035,0.00616212547819647
KT2440,2,70,36.75,0.041433617,0.038910416,0.03,4.811080411,0.006235605609793663
KT2440,2,70,37.0,0.041699217,0.038910416,0.03,4.7150659710000005,0.006362583298837155
KT2440,2,70,37.25,0.041433617,0.038910416,0.03,4.5607523070000004,0.006577862155319192
KT2440,2,70,37.5,0.041300817,0.038910416,0.03,4.552917103,0.006589182126824239
KT2440,2,70,37.75,0.041300817,0.038910416,0.03,4.541363498,0.006605945552081856
KT2440,2,70,38.0,0.040769617,0.038910416,0.03,4.525427492,0.00662920797052514
KT2440,2,70,38.25,0.040105617,0.038910416,0.03,4.517061088,0.006641486447836146
KT2440,2,70,38.5,0.040636817,0.038910416,0.03,4.4906338770000005,0.006680571345095207
KT2440,2,70,38.75,0.040238417,0.038910416,0.03,4.490235477000001,0.006681164084526695
KT2440,2,70,39.0,0.039972817,0.038910416,0.03,4.4784162720000005,0.0066987966678234675
KT2440,2,70,39.25,0.039972817,0.038910416,0.03,4.466862667,0.006716123202450809
KT2440,2,70,39.5,0.039574417,0.038910416,0.03,4.4549106620000005,0.00673414177660113
KT2440,2,70,39.75,0.039707217,0.038910416,0.03,4.435787454000001,0.006763173463811324
KT2440,2,70,40.0,0.038910416,0.038910416,0.03,4.415734646000001,0.006793886500217023
KT2440,3,70,0.0,0.064009627,0.038910416,0.03,0.03,1.0
KT2440,3,70,0.25,0.067462428,0.038910416,0.03,0.03,1.0
KT2440,3,70,0.5,0.067462428,0.038910416,0.03,0.03,1.0
KT2440,3,70,0.75,0.063478427,0.038910416,0.03,0.03,1.0
KT2440,3,70,1.0,0.063611227,0.038910416,0.03,0.03,1.0
KT2440,3,70,1.25,0.063478427,0.038910416,0.03,0.03,1.0
KT2440,3,70,1.5,0.059627225,0.038910416,0.03,0.03,1.0
KT2440,3,70,1.75,0.07144643,0.038910416,0.032536014,0.03,1.0845338000000002
KT2440,3,70,2.0,0.09455364,0.038910416,0.05564322399999999,0.03,1.8547741333333332
KT2440,3,70,2.25,0.067462428,0.038910416,0.03,0.034660814,0.8655307402763247
KT2440,3,70,2.5,0.079414433,0.038910416,0.040504017,0.038910416,1.0409556402583822
KT2440,3,70,2.75,0.086585636,0.038910416,0.04767521999999999,0.053784022,0.8864197623599066
KT2440,3,70,3.0,0.086718436,0.038910416,0.04780801999999999,0.069321629,0.689655172413793
KT2440,3,70,3.25,0.086585636,0.038910416,0.04767521999999999,0.09614724,0.49585635531503547
KT2440,3,70,3.5,0.078883233,0.038910416,0.039972816999999994,0.13080805499999998,0.30558375781980707
KT2440,3,70,3.75,0.063744027,0.038910416,0.03,0.169585671,0.17690173835500525
KT2440,3,70,4.0,0.07131363,0.038910416,0.032403214,0.254179306,0.127481715604338
KT2440,3,70,4.25,0.094420839,0.038910416,0.055510423,0.408227371,0.13597917960282974
KT2440,3,70,4.5,0.083000035,0.038910416,0.044089619,0.677944283,0.0650342809956257
KT2440,3,70,4.75,0.079016033,0.038910416,0.040105616999999996,0.88577637,0.04527736159861659
KT2440,3,70,5.0,0.102256043,0.038910416,0.063345627,1.0630644439999999,0.059587758162288805
KT2440,3,70,5.25,0.090702438,0.038910416,0.05179202199999999,1.170898089,0.04423273253800655
KT2440,3,70,5.5,0.113544047,0.038910416,0.07463363099999999,1.247656521,0.059819052554769596
KT2440,3,70,5.75,0.090702438,0.038910416,0.05179202199999999,1.201707702,0.043098685240847354
KT2440,3,70,6.0,0.086718436,0.038910416,0.04780801999999999,1.120699668,0.042659082861439726
KT2440,3,70,6.25,0.098537641,0.038910416,0.05962722499999999,1.159477285,0.0514259535494048
KT2440,3,70,6.5,0.113809648,0.038910416,0.074899232,1.398118984,0.05357142908231908
KT2440,3,70,6.75,0.09455364,0.038910416,0.05564322399999999,1.609935073,0.03456240250503568
KT2440,3,70,7.0,0.09455364,0.038910416,0.05564322399999999,1.825602363,0.030479377726353212
KT2440,3,70,7.25,0.094420839,0.038910416,0.055510423,2.03343445,0.02729885047437846
KT2440,3,70,7.5,0.09455364,0.038910416,0.05564322399999999,2.195317718,0.02534631937043383
KT2440,3,70,7.75,0.079281633,0.038910416,0.040371217,2.3263913720000002,0.017353579232583224
KT2440,3,70,8.0,0.083132835,0.038910416,0.044222419,2.484290638,0.017800823431674502
KT2440,3,70,8.25,0.063876827,0.038910416,0.03,2.634487501,0.01138741405628707
KT2440,3,70,8.5,0.075164831,0.038910416,0.036254415,2.819079578,0.01286037303910404
KT2440,3,70,8.75,0.079016033,0.038910416,0.040105616999999996,3.034746869,0.013215473557178583
KT2440,3,70,9.0,0.098537641,0.038910416,0.05962722499999999,3.246828557,0.01836475931919678
KT2440,3,70,9.25,0.086851236,0.038910416,0.047940819999999995,3.4354046360000003,0.013954926734866289
KT2440,3,70,9.5,0.083132835,0.038910416,0.044222419,3.6435023230000003,0.012137337945646753
KT2440,3,70,9.75,0.083000035,0.038910416,0.044089619,3.782012781,0.01165771285107669
KT2440,3,70,10.0,0.075164831,0.038910416,0.036254415,3.978291263,0.009113062016646014
KT2440,3,70,10.25,0.086718436,0.038910416,0.04780801999999999,4.143892932,0.011536982442479764
KT2440,3,70,10.5,0.083265635,0.038910416,0.044355219,4.313744203000001,0.010282301618430014
KT2440,3,70,10.75,0.079414433,0.038910416,0.040504017,4.479345872000001,0.009042395509841532
KT2440,3,70,11.0,0.083132835,0.038910416,0.044222419,4.621707532,0.00956841571947396
KT2440,3,70,11.25,0.07144643,0.038910416,0.032536014,4.814134812,0.006758434333600046
KT2440,3,70,11.5,0.075297631,0.038910416,0.036387215,5.3378982310000005,0.006816768215752069
KT2440,3,70,11.75,0.067728028,0.038910416,0.03,5.834836039,0.005141532649671769
KT2440,3,70,12.0,0.083265635,0.038910416,0.044355219,5.88503446,0.007536951448879027
KT2440,3,70,12.25,0.067728028,0.038910416,0.03,5.723151192,0.005241867459649665
KT2440,3,70,12.5,0.067993628,0.038910416,0.03,5.496195898,0.005458320728872972
KT2440,3,70,12.75,0.07131363,0.038910416,0.032403214,5.4494502780000005,0.005946143619442709
KT2440,3,70,13.0,0.067860828,0.038910416,0.03,5.499914299,0.005454630448597104
KT2440,3,70,13.25,0.07184483,0.038910416,0.032934413999999995,5.511600704,0.005975471694837782
KT2440,3,70,13.5,0.060158425,0.038910416,0.03,5.561533525000001,0.005394195659370766
KT2440,3,70,13.75,0.067993628,0.038910416,0.03,5.604029543,0.0053532908364969335
KT2440,3,70,14.0,0.067728028,0.038910416,0.03,5.634573555,0.005324271607631893
KT2440,3,70,14.25,0.064142427,0.038910416,0.03,5.673351172,0.005287879965559092
KT2440,3,70,14.5,0.064009627,0.038910416,0.03,5.700176783,0.00526299466526563
KT2440,3,70,14.75,0.059892825,0.038910416,0.03,5.726869594,0.005238463964926106
KT2440,3,70,15.0,0.060424025,0.038910416,0.03,5.750508004,0.0052169303962593
KT2440,3,70,15.25,0.067462428,0.038910416,0.03,5.360872641,0.005596103845213508
KT2440,3,70,15.5,0.090569638,0.038910416,0.05165922199999999,5.715183189,0.009038944210822214
KT2440,3,70,15.75,0.07184483,0.038910416,0.032934413999999995,5.711863188000001,0.005765966886110227
KT2440,3,70,16.0,0.083398435,0.038910416,0.044488019000000004,5.715714389,0.007783457319984013
KT2440,3,70,16.25,0.064142427,0.038910416,0.03,5.711863188000001,0.005252226639991434
KT2440,3,70,16.5,0.056440024,0.038910416,0.03,5.708011986,0.005255770323114385
KT2440,3,70,16.75,0.052721622,0.038910416,0.03,5.715847189,0.005248565787016529
KT2440,3,70,17.0,0.060556825,0.038910416,0.03,5.712128788,0.0052519824243150446
KT2440,3,70,17.25,0.056705624,0.038910416,0.03,5.715979989,0.0052484438465027665
KT2440,3,70,17.5,0.056705624,0.038910416,0.03,5.719831191,0.005244910032870234
KT2440,3,70,17.75,0.056705624,0.038910416,0.03,5.723682393,0.005241380974718246
KT2440,3,70,18.0,0.056705624,0.038910416,0.03,5.723682393,0.005241380974718246
KT2440,3,70,18.25,0.052588822,0.038910416,0.03,5.727267994,0.0052380995670935245
KT2440,3,70,18.5,0.052323222,0.038910416,0.03,5.730853596,0.005234822264686588
KT2440,3,70,18.75,0.056440024,0.038910416,0.03,5.738821599,0.005227554033954906
KT2440,3,70,19.0,0.056572824,0.038910416,0.03,5.738954399,0.005227433067812393
KT2440,3,70,19.25,0.056572824,0.038910416,0.03,5.742805601000001,0.005223927481504174
KT2440,3,70,19.5,0.068126428,0.038910416,0.03,5.750508004,0.0052169303962593
KT2440,3,70,19.75,0.060291225,0.038910416,0.03,5.754226405,0.005213559197798022
KT2440,3,70,20.0,0.060424025,0.038910416,0.03,5.762061609,0.005206469842866965
KT2440,3,70,20.25,0.064142427,0.038910416,0.03,5.7619288090000005,0.005206589840738867
KT2440,3,70,20.5,0.056572824,0.038910416,0.03,5.7659128100000006,0.005202992308168461
KT2440,3,70,20.75,0.060291225,0.038910416,0.03,5.76578001,0.005203112145792742
KT2440,3,70,21.0,0.060291225,0.038910416,0.03,5.769631212,0.005199639092634609
KT2440,3,70,21.25,0.064009627,0.038910416,0.03,5.773349613000001,0.005196290197366226
KT2440,3,70,21.5,0.060556825,0.038910416,0.03,5.793004022,0.0051786603092401585
KT2440,3,70,21.75,0.064275227,0.038910416,0.03,5.7928712220000005,0.005178779028621741
KT2440,3,70,22.0,0.060291225,0.038910416,0.03,5.796589623,0.005175456941261546
KT2440,3,70,22.25,0.068126428,0.038910416,0.03,5.7928712220000005,0.005178779028621741
KT2440,3,70,22.5,0.064408027,0.038910416,0.03,5.785301618,0.005185555046371309
KT2440,3,70,22.75,0.060689625,0.038910416,0.03,5.7815832170000006,0.00518889011435291
KT2440,3,70,23.0,0.087648037,0.038910416,0.048737620999999995,5.777732015,0.008435424293385126
KT2440,3,70,23.25,0.079812833,0.038910416,0.040902416999999996,5.78915282,0.007065354512441425
KT2440,3,70,23.5,0.064142427,0.038910416,0.03,5.792738422,0.005178897753446668
KT2440,3,70,23.75,0.083265635,0.038910416,0.044355219,5.796456823000001,0.007652126178875532
KT2440,3,70,24.0,0.079547233,0.038910416,0.04063681699999999,5.796589623,0.007010469887114172
KT2440,3,70,24.25,0.075828832,0.038910416,0.036918415999999996,5.796722423,0.006368843167910991
KT2440,3,70,24.5,0.079414433,0.038910416,0.040504017,5.796456823000001,0.0069877199532104575
KT2440,3,70,24.75,0.07197763,0.038910416,0.033067214,5.804424826,0.005696897624012746
KT2440,3,70,25.0,0.067993628,0.038910416,0.03,5.800440825,0.005172020697237266
KT2440,3,70,25.25,0.083398435,0.038910416,0.044488019000000004,5.8081432280000005,0.007659593996499839
KT2440,3,70,25.5,0.063876827,0.038910416,0.03,5.811728829000001,0.005161975185473678
KT2440,3,70,25.75,0.07171203,0.038910416,0.03280161399999999,5.808010428,0.005647650672572104
KT2440,3,70,26.0,0.07197763,0.038910416,0.033067214,5.808276028,0.005693120271934845
KT2440,3,70,26.25,0.07184483,0.038910416,0.032934413999999995,5.804292026000001,0.005674148346167308
KT2440,3,70,26.5,0.060424025,0.038910416,0.03,5.808276028,0.00516504378500243
KT2440,3,70,26.75,0.067993628,0.038910416,0.03,5.81199443,0.005161739289553998
KT2440,3,70,27.0,0.079281633,0.038910416,0.040371217,5.811728829000001,0.006946507345379104
KT2440,3,70,27.25,0.075696032,0.038910416,0.03678561599999999,5.804292026000001,0.006337657691105287
KT2440,3,70,27.5,0.07184483,0.038910416,0.032934413999999995,5.804292026000001,0.005674148346167308
KT2440,3,70,27.75,0.064275227,0.038910416,0.03,5.796722423,0.005175338374141776
KT2440,3,70,28.0,0.067993628,0.038910416,0.03,5.796589623,0.005175456941261546
KT2440,3,70,28.25,0.07171203,0.038910416,0.03280161399999999,5.796456823000001,0.005658907674399491
KT2440,3,70,28.5,0.07131363,0.038910416,0.032403214,5.780653616,0.005605458509105729
KT2440,3,70,28.75,0.07157923,0.038910416,0.03266881399999999,5.773216813,0.0056586847607103695
KT2440,3,70,29.0,0.079281633,0.038910416,0.040371217,5.765514410000001,0.007002188205440631
KT2440,3,70,29.25,0.063876827,0.038910416,0.03,5.753960805,0.005213799853125693
KT2440,3,70,29.5,0.075430432,0.038910416,0.036520016,5.734704797,0.006368246891994291
KT2440,3,70,29.75,0.079414433,0.038910416,0.040504017,5.742540001,0.007053327794485833
KT2440,3,70,30.0,0.067728028,0.038910416,0.03,5.742407201,0.005224289910122659
KT2440,3,70,30.25,0.07197763,0.038910416,0.033067214,5.742805601000001,0.005758024265045986
KT2440,3,70,30.5,0.067860828,0.038910416,0.03,5.738688799,0.005227675005696018
KT2440,3,70,30.75,0.067993628,0.038910416,0.03,5.7349703970000006,0.005231064490880928
KT2440,3,70,31.0,0.07171203,0.038910416,0.03280161399999999,5.715581589,0.00573898097494204
KT2440,3,70,31.25,0.083265635,0.038910416,0.044355219,5.696325581,0.007786636906420185
KT2440,3,70,31.5,0.067993628,0.038910416,0.03,5.673351172,0.005287879965559092
KT2440,3,70,31.75,0.07184483,0.038910416,0.032934413999999995,5.673351172,0.005805107598934296
KT2440,3,70,32.0,0.067993628,0.038910416,0.03,5.677202373,0.005284292866267355
KT2440,3,70,32.25,0.07184483,0.038910416,0.032934413999999995,5.657946365,0.005820913079652355
KT2440,3,70,32.5,0.07197763,0.038910416,0.033067214,5.6503767620000005,0.0058522140014421915
KT2440,3,70,32.75,0.067860828,0.038910416,0.03,5.64625996,0.0053132516413572995
KT2440,3,70,33.0,0.079281633,0.038910416,0.040371217,5.6268711520000005,0.0071747185797297955
KT2440,3,70,33.25,0.075961632,0.038910416,0.037051216,5.619699949,0.006593095064905217
KT2440,3,70,33.5,0.075828832,0.038910416,0.036918415999999996,5.611864746,0.006578636098867946
KT2440,3,70,33.75,0.075828832,0.038910416,0.036918415999999996,5.588757536,0.006605836048923199
KT2440,3,70,34.0,0.067993628,0.038910416,0.03,5.565517527,0.005390334295860353
KT2440,3,70,34.25,0.064275227,0.038910416,0.03,5.523287109,0.005431548171942043
KT2440,3,70,34.5,0.068126428,0.038910416,0.03,5.496328698,0.005458188847205658
KT2440,3,70,34.75,0.07197763,0.038910416,0.033067214,5.488626294,0.006024679442312928
KT2440,3,70,35.0,0.067993628,0.038910416,0.03,5.476939890000001,0.005477511275005064
KT2440,3,70,35.25,0.067860828,0.038910416,0.03,5.43059267,0.005524258920343587
KT2440,3,70,35.5,0.064275227,0.038910416,0.03,5.388495053000001,0.005567417192542052
KT2440,3,70,35.75,0.064275227,0.038910416,0.03,5.346131835,0.0056115338951419624
KT2440,3,70,36.0,0.064275227,0.038910416,0.03,5.338429432,0.005619630339247688
KT2440,3,70,36.25,0.060291225,0.038910416,0.03,5.280528607,0.005681249403749324
KT2440,3,70,36.5,0.07184483,0.038910416,0.032934413999999995,5.176546164,0.006362237089478797
KT2440,3,70,36.75,0.064540827,0.038910416,0.03,5.115325338,0.005864729614974883
KT2440,3,70,37.0,0.060955225,0.038910416,0.03,5.069376519,0.005917887512904227
KT2440,3,70,37.25,0.064540827,0.038910416,0.03,5.007491693,0.0059910234183587685
KT2440,3,70,37.5,0.064408027,0.038910416,0.03,4.938037264,0.006075288296973856
KT2440,3,70,37.75,0.064408027,0.038910416,0.03,4.884120442,0.006142354668820429
KT2440,3,70,38.0,0.063876827,0.038910416,0.03,4.8258212170000006,0.006216558519474054
KT2440,3,70,38.25,0.059361625,0.038910416,0.03,4.798198806,0.006252346185090522
KT2440,3,70,38.5,0.063744027,0.038910416,0.03,4.721705974,0.006353635775966256
KT2440,3,70,38.75,0.07104803,0.038910416,0.032137613999999995,4.625027533,0.006948631931528005
KT2440,3,70,39.0,0.066931228,0.038910416,0.03,4.513077087,0.006647349340966397
KT2440,3,70,39.25,0.059228825,0.038910416,0.03,4.505374683,0.006658713672183166
KT2440,3,70,39.5,0.062681626,0.038910416,0.03,4.485720275,0.006687889159562005
KT2440,3,70,39.75,0.070516829,0.038910416,0.031606413,4.47429947,0.007063991405117101
KT2440,3,70,40.0,0.062017626,0.038910416,0.03,4.458097864,0.0067293273757527364
KT2440,1,90,0.0,0.087116836,0.038910416,0.04820642,0.03,1.6068806666666666
KT2440,1,90,0.25,0.086718436,0.038910416,0.04780801999999999,0.03,1.5936006666666664
KT2440,1,90,0.5,0.082867235,0.038910416,0.043956818999999994,0.03,1.4652272999999998
KT2440,1,90,0.75,0.082734435,0.038910416,0.04382401899999999,0.03,1.4608006333333332
KT2440,1,90,1.0,0.082867235,0.038910416,0.043956818999999994,0.030809612999999996,1.426724152620807
KT2440,1,90,1.25,0.082734435,0.038910416,0.04382401899999999,0.03,1.4608006333333332
KT2440,1,90,1.5,0.086585636,0.038910416,0.04767521999999999,0.034528013999999996,1.3807692501514857
KT2440,1,90,1.75,0.086851236,0.038910416,0.047940819999999995,0.030942413,1.549356218598724
KT2440,1,90,2.0,0.083000035,0.038910416,0.044089619,0.038644816,1.1408934900867427
KT2440,1,90,2.25,0.082867235,0.038910416,0.043956818999999994,0.04236321800000001,1.0376175624807347
KT2440,1,90,2.5,0.083265635,0.038910416,0.044355219,0.054315222999999996,0.8166259208767311
KT2440,1,90,2.75,0.082734435,0.038910416,0.04382401899999999,0.06918882900000001,0.6333973219867616
KT2440,1,90,3.0,0.082867235,0.038910416,0.043956818999999994,0.084726435,0.5188087873637076
KT2440,1,90,3.25,0.082734435,0.038910416,0.04382401899999999,0.103849643,0.42199489313603117
KT2440,1,90,3.5,0.082734435,0.038910416,0.04382401899999999,0.13851045799999998,0.3163950190678021
KT2440,1,90,3.75,0.079148833,0.038910416,0.040238417,0.173436872,0.23200612727840247
KT2440,1,90,4.0,0.082867235,0.038910416,0.043956818999999994,0.234923298,0.18711136517417695
KT2440,1,90,4.25,0.082867235,0.038910416,0.043956818999999994,0.377417758,0.1164672781507011
KT2440,1,90,4.5,0.083000035,0.038910416,0.044089619,0.639432267,0.06895119510758127
KT2440,1,90,4.75,0.079016033,0.038910416,0.040105616999999996,0.870371564,0.04607873080743249
KT2440,1,90,5.0,0.079148833,0.038910416,0.040238417,1.009147622,0.03987366775958176
KT2440,1,90,5.25,0.083000035,0.038910416,0.044089619,1.082320452,0.0407361968615927
KT2440,1,90,5.5,0.078883233,0.038910416,0.039972816999999994,1.155227683,0.034601678602606684
KT2440,1,90,5.75,0.083000035,0.038910416,0.044089619,1.0707668479999999,0.04117574155601799
KT2440,1,90,6.0,0.079016033,0.038910416,0.040105616999999996,1.224682112,0.032747777245235046
KT2440,1,90,6.25,0.079281633,0.038910416,0.040371217,1.5253414379999999,0.0264670033831468
KT2440,1,90,6.5,0.079148833,0.038910416,0.040238417,1.617637476,0.024874805138354744
KT2440,1,90,6.75,0.083000035,0.038910416,0.044089619,1.667703097,0.026437331128851407
KT2440,1,90,7.0,0.079148833,0.038910416,0.040238417,1.829453565,0.02199477361427318
KT2440,1,90,7.25,0.075164831,0.038910416,0.036254415,2.05654166,0.017628825958235145
KT2440,1,90,7.5,0.075297631,0.038910416,0.036387215,2.2145737260000002,0.016430798655650624
